Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,9.083809970038748,9.26845071766497,9.040451978902558,9.205657958984375,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.196686741439816,9.252004437519501,9.08455614796191,9.187716484069824,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.212135876739245,9.413969994218638,9.196935772316948,9.230823516845703,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.269448364850586,9.499938485538998,9.242785679691996,9.495452880859375,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.51962287866477,9.610822565961579,9.376594925696393,9.418954849243164,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.445117618857322,9.525104713245367,9.11445759212739,9.205159187316895,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.32501361401537,9.473773313022313,9.152083553178723,9.458822250366211,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.46878958777205,9.46878958777205,9.095021577728417,9.124922752380371,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.139624792643687,9.17426061310616,8.870760410375395,9.169775009155273,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.283400540133483,9.494952984920882,9.236056935633457,9.466547012329102,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.489468447933234,9.544288042826793,9.38207253467457,9.498687744140625,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.607333041130552,9.705509691133873,9.546782614816358,9.580671310424805,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.709746232057746,9.87619742226624,9.680592179480625,9.806925773620605,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.913573604682442,10.036916783375405,9.81838735788152,9.83931827545166,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.960918049913765,10.191409105478023,9.932761115650374,10.182437896728516,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.346148037713432,10.535274376086363,10.19987970265039,10.474474906921387,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.55396346454919,10.62024470815249,10.34465332368169,10.444823265075684,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.560193379450794,10.756794784629797,9.992065307449819,10.01922607421875,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.041901883795655,10.368575379903852,9.753352700131357,10.342909812927246,542676000,0.0,0.0
